fixture_id,team_id,team_name,minute
192499,33,Manchester United,79
192499,34,Newcastle,90
192498,35,Bournemouth,17
192498,48,West Ham,67
192498,48,West Ham,74
192498,48,West Ham,84
192497,66,Aston Villa,58
192503,41,Southampton,17
192503,41,Southampton,73
192504,49,Chelsea,20
192504,60,West Brom,33
192504,49,Chelsea,73
192504,60,West Brom,86
192502,75,Stoke City,49
192502,71,Norwich,55
192502,75,Stoke City,67
192502,75,Stoke City,78
192500,746,Sunderland,3
192500,76,Swansea,21
192500,76,Swansea,40
192500,746,Sunderland,49
192500,746,Sunderland,61
192500,746,Sunderland,85
192505,40,Liverpool,10
192505,42,Arsenal,14
192505,40,Liverpool,19
192505,42,Arsenal,25
192505,42,Arsenal,55
192505,40,Liverpool,90
192506,46,Leicester,83
192507,746,Sunderland,40
192507,47,Tottenham,42
192507,47,Tottenham,59
192507,47,Tottenham,67
192507,47,Tottenham,79
192512,34,Newcastle,6
192512,34,Newcastle,15
192512,48,West Ham,49
192510,35,Bournemouth,10
192510,35,Bournemouth,54
192510,35,Bournemouth,75
192511,41,Southampton,5
192511,41,Southampton,35
192511,41,Southampton,72
192509,45,Everton,50
192509,45,Everton,56
192509,49,Chelsea,64
192509,49,Chelsea,66
192509,45,Everton,90
192509,49,Chelsea,90+8
192508,50,Manchester City,22
192508,50,Manchester City,41
192508,50,Manchester City,68
192508,50,Manchester City,84
192513,46,Leicester,28
192513,66,Aston Villa,75
192514,33,Manchester United,78
192516,76,Swansea,27
192517,40,Liverpool,18
192517,71,Norwich,29
192517,71,Norwich,41
192517,71,Norwich,54
192517,40,Liverpool,55
192517,40,Liverpool,63
192517,40,Liverpool,75
192517,71,Norwich,90+2
192517,40,Liverpool,90+5
192521,41,Southampton,87
192520,38,Watford,46
192520,38,Watford,58
192520,34,Newcastle,71
192522,46,Leicester,42
192522,46,Leicester,66
192522,46,Leicester,87
192523,52,Crystal Palace,30
192523,47,Tottenham,63
192523,47,Tottenham,84
192523,47,Tottenham,90+5
192519,35,Bournemouth,13
192519,746,Sunderland,45+1
192524,48,West Ham,1
192524,50,Manchester City,9
192524,48,West Ham,56
192524,50,Manchester City,81
192525,76,Swansea,17
192525,45,Everton,26
192525,76,Swansea,34
192526,49,Chelsea,23
192528,46,Leicester,60
192528,46,Leicester,71
192527,48,West Ham,58
192527,48,West Ham,85
192531,47,Tottenham,2
192531,47,Tottenham,30
192531,47,Tottenham,90
192529,50,Manchester City,16
192533,33,Manchester United,14
192533,33,Manchester United,23
192533,33,Manchester United,53
192532,52,Crystal Palace,27
192532,35,Bournemouth,34
192532,35,Bournemouth,57
192534,76,Swansea,64
192534,60,West Brom,90+2
192536,45,Everton,23
192536,45,Everton,88
192536,45,Everton,90+4
192537,46,Leicester,3
192537,46,Leicester,48
192537,46,Leicester,60
192537,50,Manchester City,87
192543,34,Newcastle,32
192541,40,Liverpool,59
192541,40,Liverpool,70
192541,746,Sunderland,82
192541,746,Sunderland,89
192542,47,Tottenham,64
192540,66,Aston Villa,45
192540,66,Aston Villa,51
192539,45,Everton,11
192539,45,Everton,28
192539,45,Everton,42
192538,76,Swansea,13
192538,52,Crystal Palace,47
192544,41,Southampton,9
192545,42,Arsenal,23
192545,42,Arsenal,24
192546,33,Manchester United,61
192546,49,Chelsea,90+1
192547,746,Sunderland,3
192547,33,Manchester United,39
192547,746,Sunderland,82
192549,75,Stoke City,9
192549,75,Stoke City,52
192549,75,Stoke City,55
192549,35,Bournemouth,57
192551,60,West Brom,14
192550,38,Watford,16
192550,52,Crystal Palace,45
192550,38,Watford,82
192552,71,Norwich,54
192552,71,Norwich,65
192552,48,West Ham,74
192552,48,West Ham,76
192548,41,Southampton,69
192553,49,Chelsea,5
192553,49,Chelsea,9
192553,49,Chelsea,17
192553,49,Chelsea,59
192553,49,Chelsea,83
192553,34,Newcastle,90
192554,46,Leicester,45
192554,42,Arsenal,70
192554,42,Arsenal,90+5
192555,40,Liverpool,16
192555,40,Liverpool,25
192555,40,Liverpool,58
192555,40,Liverpool,63
192555,40,Liverpool,65
192555,40,Liverpool,71
192556,47,Tottenham,53
192556,50,Manchester City,74
192556,47,Tottenham,83
192557,48,West Ham,30
192560,41,Southampton,42
192560,49,Chelsea,75
192560,49,Chelsea,89
192561,46,Leicester,89
192558,75,Stoke City,51
192558,75,Stoke City,56
192558,66,Aston Villa,79
192562,60,West Brom,12
192562,60,West Brom,20
192562,60,West Brom,31
192562,52,Crystal Palace,48
192562,52,Crystal Palace,80
192563,33,Manchester United,29
192563,33,Manchester United,32
192563,42,Arsenal,40
192563,33,Manchester United,65
192563,42,Arsenal,69
192564,76,Swansea,19
192564,47,Tottenham,70
192564,47,Tottenham,77
192570,35,Bournemouth,31
192570,35,Bournemouth,79
192571,60,West Brom,11
192571,46,Leicester,30
192571,46,Leicester,45+1
192571,60,West Brom,50
192569,45,Everton,5
192569,45,Everton,30
192569,45,Everton,60
192569,66,Aston Villa,79
192567,49,Chelsea,1
192567,49,Chelsea,45+1
192567,71,Norwich,68
192568,746,Sunderland,36
192568,52,Crystal Palace,61
192568,52,Crystal Palace,67
192568,746,Sunderland,90
192572,42,Arsenal,15
192572,76,Swansea,32
192572,76,Swansea,74
192573,48,West Ham,7
192574,75,Stoke City,80
192576,33,Manchester United,83
192575,40,Liverpool,34
192575,40,Liverpool,41
192575,40,Liverpool,57
192577,42,Arsenal,39
192577,47,Tottenham,60
192577,47,Tottenham,62
192577,42,Arsenal,76
192579,35,Bournemouth,28
192579,35,Bournemouth,70
192579,34,Newcastle,80
192579,35,Bournemouth,90+2
192582,746,Sunderland,85
192582,41,Southampton,90+3
192583,45,Everton,13
192583,45,Everton,56
192583,48,West Ham,78
192583,48,West Ham,81
192583,48,West Ham,90
192581,49,Chelsea,39
192581,75,Stoke City,85
192578,50,Manchester City,48
192578,50,Manchester City,50
192578,50,Manchester City,60
192578,50,Manchester City,66
192580,76,Swansea,61
192584,46,Leicester,56
192585,52,Crystal Palace,48
192585,40,Liverpool,72
192585,40,Liverpool,90+6
192586,60,West Brom,66
192589,35,Bournemouth,37
192589,76,Swansea,39
192589,35,Bournemouth,50
192589,76,Swansea,62
192589,35,Bournemouth,78
192588,41,Southampton,11
192588,41,Southampton,30
192588,75,Stoke City,52
192590,47,Tottenham,45
192590,47,Tottenham,48
192591,46,Leicester,25
192597,42,Arsenal,7
192597,42,Arsenal,42
192600,75,Stoke City,18
192600,75,Stoke City,51
192600,38,Watford,86
192601,48,West Ham,17
192601,49,Chelsea,45+3
192601,48,West Ham,61
192601,49,Chelsea,89
192598,46,Leicester,34
192599,71,Norwich,50
192602,76,Swansea,53
192604,746,Sunderland,44
192604,34,Newcastle,83
192603,40,Liverpool,17
192603,40,Liverpool,22
192603,41,Southampton,64
192603,41,Southampton,83
192603,41,Southampton,86
192605,47,Tottenham,1
192605,47,Tottenham,16
192605,47,Tottenham,52
192606,33,Manchester United,16
192607,49,Chelsea,26
192607,49,Chelsea,45+3
192607,49,Chelsea,46
192607,49,Chelsea,59
192609,50,Manchester City,7
192609,50,Manchester City,12
192609,50,Manchester City,19
192609,50,Manchester City,90+3
192612,42,Arsenal,4
192612,42,Arsenal,38
192612,42,Arsenal,48
192612,42,Arsenal,90
192608,52,Crystal Palace,15
192608,48,West Ham,18
192608,48,West Ham,41
192608,52,Crystal Palace,75
192610,71,Norwich,45+2
192610,34,Newcastle,71
192610,71,Norwich,74
192610,34,Newcastle,86
192610,71,Norwich,90+3
192611,75,Stoke City,13
192611,75,Stoke City,53
192611,76,Swansea,68
192611,76,Swansea,79
192614,40,Liverpool,51
192614,47,Tottenham,63
192615,46,Leicester,38
192616,33,Manchester United,54
192617,42,Arsenal,18
192617,42,Arsenal,35
192617,48,West Ham,44
192617,48,West Ham,45+2
192617,48,West Ham,52
192617,42,Arsenal,70
192620,45,Everton,45+1
192620,38,Watford,45+3
192621,41,Southampton,4
192621,41,Southampton,38
192621,41,Southampton,55
192621,34,Newcastle,65
192622,52,Crystal Palace,68
192618,35,Bournemouth,45+2
192618,35,Bournemouth,74
192618,66,Aston Villa,85
192619,76,Swansea,25
192623,60,West Brom,6
192623,50,Manchester City,19
192623,50,Manchester City,66
192624,46,Leicester,66
192624,46,Leicester,90+5
192625,40,Liverpool,8
192625,75,Stoke City,22
192625,40,Liverpool,32
192625,40,Liverpool,50
192625,40,Liverpool,65
192626,47,Tottenham,70
192626,47,Tottenham,74
192626,47,Tottenham,76
192627,746,Sunderland,41
192627,746,Sunderland,53
192627,746,Sunderland,90+1
192628,33,Manchester United,32
192630,34,Newcastle,40
192630,34,Newcastle,82
192630,34,Newcastle,89
192629,45,Everton,68
192629,41,Southampton,76
192631,38,Watford,27
192632,50,Manchester City,33
192632,50,Manchester City,54
192632,50,Manchester City,80
192633,40,Liverpool,41
192633,40,Liverpool,45+2
192633,35,Bournemouth,90+3
192634,46,Leicester,18
192634,48,West Ham,84
192634,48,West Ham,86
192634,46,Leicester,90+5
192635,42,Arsenal,45+1
192635,52,Crystal Palace,81
192636,47,Tottenham,9
192636,47,Tottenham,67
192636,47,Tottenham,71
192636,47,Tottenham,82
192565,50,Manchester City,14
192565,34,Newcastle,31
192592,48,West Ham,11
192592,48,West Ham,45
192592,48,West Ham,53
192592,38,Watford,64
192593,33,Manchester United,4
192593,33,Manchester United,55
192566,40,Liverpool,43
192566,40,Liverpool,45+2
192566,40,Liverpool,61
192566,40,Liverpool,76
192594,42,Arsenal,6
192594,42,Arsenal,38
192638,50,Manchester City,35
192638,50,Manchester City,43
192638,50,Manchester City,64
192638,50,Manchester City,74
192639,49,Chelsea,5
192639,49,Chelsea,34
192639,35,Bournemouth,36
192639,49,Chelsea,71
192639,49,Chelsea,90+1
192640,40,Liverpool,2
192640,40,Liverpool,30
192640,34,Newcastle,48
192640,34,Newcastle,66
192641,41,Southampton,15
192641,41,Southampton,39
192641,66,Aston Villa,45+1
192641,41,Southampton,71
192641,66,Aston Villa,85
192641,41,Southampton,90+4
192643,46,Leicester,10
192643,46,Leicester,30
192643,46,Leicester,60
192643,46,Leicester,85
192644,47,Tottenham,33
192644,60,West Brom,73
192649,34,Newcastle,58
192647,66,Aston Villa,28
192647,38,Watford,45+2
192647,66,Aston Villa,48
192647,38,Watford,90
192647,38,Watford,90+3
192648,45,Everton,7
192648,35,Bournemouth,9
192648,45,Everton,64
192651,48,West Ham,34
192651,48,West Ham,45+2
192651,48,West Ham,79
192650,75,Stoke City,50
192650,746,Sunderland,90+4
192652,42,Arsenal,59
192653,76,Swansea,20
192653,76,Swansea,33
192653,40,Liverpool,65
192653,76,Swansea,67
192654,33,Manchester United,8
192654,46,Leicester,17
192655,41,Southampton,25
192655,41,Southampton,28
192655,50,Manchester City,44
192655,41,Southampton,57
192655,41,Southampton,68
192655,50,Manchester City,78
192656,47,Tottenham,35
192656,47,Tottenham,44
192656,49,Chelsea,58
192656,49,Chelsea,83
192657,33,Manchester United,72
192662,60,West Brom,16
192662,35,Bournemouth,82
192661,76,Swansea,25
192661,76,Swansea,31
192661,76,Swansea,51
192661,48,West Ham,68
192661,76,Swansea,90+3
192660,75,Stoke City,26
192660,52,Crystal Palace,47
192660,52,Crystal Palace,68
192658,49,Chelsea,14
192658,746,Sunderland,41
192658,49,Chelsea,45+3
192658,746,Sunderland,67
192658,746,Sunderland,70
192663,46,Leicester,5
192663,46,Leicester,33
192663,46,Leicester,65
192663,45,Everton,88
192664,47,Tottenham,16
192664,41,Southampton,31
192664,41,Southampton,72
192666,40,Liverpool,35
192666,40,Liverpool,76
192665,50,Manchester City,8
192665,42,Arsenal,10
192665,50,Manchester City,51
192665,42,Arsenal,68
192645,48,West Ham,10
192645,33,Manchester United,51
192645,33,Manchester United,72
192645,48,West Ham,76
192645,48,West Ham,80
192646,38,Watford,11
192646,71,Norwich,15
192646,71,Norwich,18
192646,71,Norwich,37
192646,38,Watford,51
192646,71,Norwich,57
192595,746,Sunderland,38
192595,746,Sunderland,42
192595,746,Sunderland,55
192596,49,Chelsea,32
192596,40,Liverpool,90+2
192674,34,Newcastle,19
192674,34,Newcastle,39
192674,47,Tottenham,60
192674,34,Newcastle,73
192674,34,Newcastle,85
192674,34,Newcastle,86
192673,746,Sunderland,39
192673,38,Watford,48
192673,746,Sunderland,51
192673,38,Watford,61
192668,41,Southampton,43
192668,41,Southampton,61
192668,52,Crystal Palace,64
192668,41,Southampton,75
192668,41,Southampton,87
192667,42,Arsenal,5
192667,42,Arsenal,78
192667,42,Arsenal,80
192667,42,Arsenal,90+2
192672,45,Everton,19
192672,45,Everton,44
192672,45,Everton,48
192669,49,Chelsea,66
192669,46,Leicester,82
192670,60,West Brom,13
192670,40,Liverpool,23
192675,48,West Ham,23
192675,75,Stoke City,55
192675,75,Stoke City,88
192671,50,Manchester City,5
192671,76,Swansea,45+1
192676,33,Manchester United,43
192676,33,Manchester United,74
192676,33,Manchester United,87
192676,35,Bournemouth,90+3
17696,64,Hull City,45+1
17696,46,Leicester,47
17696,64,Hull City,57
17695,38,Watford,9
17695,41,Southampton,58
17691,76,Swansea,82
17693,45,Everton,5
17693,47,Tottenham,59
17692,60,West Brom,74
17694,70,Middlesbrough,11
17694,75,Stoke City,67
17690,50,Manchester City,4
17690,746,Sunderland,71
17690,50,Manchester City,87
17689,33,Manchester United,40
17689,33,Manchester United,59
17689,33,Manchester United,64
17689,35,Bournemouth,69
17688,42,Arsenal,31
17688,40,Liverpool,45+1
17688,40,Liverpool,49
17688,40,Liverpool,56
17688,40,Liverpool,63
17688,42,Arsenal,64
17688,42,Arsenal,75
17687,49,Chelsea,47
17687,48,West Ham,77
17687,49,Chelsea,89
17686,33,Manchester United,36
17686,33,Manchester United,52
17685,50,Manchester City,27
17685,50,Manchester City,36
17685,75,Stoke City,49
17685,50,Manchester City,86
17685,50,Manchester City,90+5
17683,38,Watford,55
17683,49,Chelsea,80
17683,49,Chelsea,87
17680,44,Burnley,2
17680,44,Burnley,37
17682,47,Tottenham,82
17684,60,West Brom,9
17684,45,Everton,45+2
17684,45,Everton,60
17681,64,Hull City,79
17681,64,Hull City,90+2
17678,70,Middlesbrough,13
17678,70,Middlesbrough,45
17678,746,Sunderland,71
17677,48,West Ham,85
17676,40,Liverpool,43
17676,47,Tottenham,72
17675,42,Arsenal,9
17675,42,Arsenal,40
17675,42,Arsenal,45+1
17675,38,Watford,57
17674,746,Sunderland,80
17674,41,Southampton,85
17672,45,Everton,51
17673,46,Leicester,32
17673,46,Leicester,52
17673,76,Swansea,80
17670,49,Chelsea,9
17670,49,Chelsea,41
17670,49,Chelsea,89
17671,35,Bournemouth,11
17671,52,Crystal Palace,90+3
17669,33,Manchester United,90+2
17667,50,Manchester City,7
17667,50,Manchester City,18
17667,48,West Ham,58
17667,50,Manchester City,90+2
17666,50,Manchester City,15
17666,50,Manchester City,36
17666,33,Manchester United,42
17661,35,Bournemouth,79
17660,41,Southampton,18
17660,42,Arsenal,29
17660,42,Arsenal,90+4
17662,44,Burnley,72
17662,64,Hull City,90+5
17665,48,West Ham,5
17665,48,West Ham,33
17665,38,Watford,41
17665,38,Watford,45+2
17665,38,Watford,53
17665,38,Watford,63
17663,52,Crystal Palace,16
17663,70,Middlesbrough,38
17663,52,Crystal Palace,47
17664,47,Tottenham,41
17664,47,Tottenham,56
17664,47,Tottenham,59
17664,47,Tottenham,70
17659,40,Liverpool,13
17659,40,Liverpool,31
17659,46,Leicester,38
17659,40,Liverpool,56
17659,40,Liverpool,89
17658,49,Chelsea,18
17658,76,Swansea,59
17658,76,Swansea,62
17658,49,Chelsea,81
17657,45,Everton,60
17657,45,Everton,68
17657,45,Everton,71
17656,40,Liverpool,17
17656,40,Liverpool,36
17656,49,Chelsea,61
17653,46,Leicester,45+1
17653,46,Leicester,48
17653,46,Leicester,78
17654,50,Manchester City,15
17654,50,Manchester City,25
17654,50,Manchester City,48
17654,50,Manchester City,66
17655,60,West Brom,8
17655,60,West Brom,37
17655,60,West Brom,44
17655,60,West Brom,56
17655,48,West Ham,61
17655,48,West Ham,65
17652,42,Arsenal,17
17652,42,Arsenal,55
17652,64,Hull City,79
17652,42,Arsenal,83
17652,42,Arsenal,90+2
17651,70,Middlesbrough,21
17651,45,Everton,24
17651,45,Everton,42
17651,45,Everton,45+1
17650,38,Watford,34
17650,33,Manchester United,62
17650,38,Watford,83
17650,38,Watford,90+5
17649,41,Southampton,64
17648,52,Crystal Palace,9
17648,52,Crystal Palace,11
17648,52,Crystal Palace,71
17648,52,Crystal Palace,75
17648,75,Stoke City,90+4
17647,47,Tottenham,59
17646,33,Manchester United,22
17646,33,Manchester United,37
17646,33,Manchester United,40
17646,33,Manchester United,42
17646,46,Leicester,59
17640,35,Bournemouth,23
17641,40,Liverpool,17
17641,40,Liverpool,30
17641,40,Liverpool,36
17641,64,Hull City,51
17641,40,Liverpool,52
17641,40,Liverpool,71
17642,47,Tottenham,7
17642,47,Tottenham,23
17642,70,Middlesbrough,65
17643,75,Stoke City,73
17643,60,West Brom,90+1
17645,50,Manchester City,9
17645,76,Swansea,13
17645,50,Manchester City,65
17645,50,Manchester City,77
17644,746,Sunderland,39
17644,746,Sunderland,60
17644,52,Crystal Palace,61
17644,52,Crystal Palace,76
17644,52,Crystal Palace,90+4
17639,42,Arsenal,11
17639,42,Arsenal,14
17639,42,Arsenal,40
17638,41,Southampton,40
17638,41,Southampton,62
17638,41,Southampton,90+2
17637,44,Burnley,38
17637,44,Burnley,50
17636,45,Everton,35
17636,52,Crystal Palace,50
17635,76,Swansea,8
17635,40,Liverpool,54
17635,40,Liverpool,84
17633,35,Bournemouth,31
17633,38,Watford,50
17633,35,Bournemouth,62
17633,38,Watford,65
17634,70,Middlesbrough,51
17634,48,West Ham,57
17631,49,Chelsea,61
17631,49,Chelsea,67
17632,60,West Brom,35
17632,746,Sunderland,83
17630,33,Manchester United,69
17630,75,Stoke City,82
17629,47,Tottenham,9
17629,47,Tottenham,37
17627,42,Arsenal,90+3
17626,49,Chelsea,7
17626,49,Chelsea,33
17626,49,Chelsea,80
17622,35,Bournemouth,5
17622,64,Hull City,34
17622,35,Bournemouth,41
17622,35,Bournemouth,45
17622,35,Bournemouth,65
17622,35,Bournemouth,83
17622,35,Bournemouth,88
17621,42,Arsenal,26
17621,42,Arsenal,33
17621,76,Swansea,38
17621,42,Arsenal,57
17621,76,Swansea,66
17623,45,Everton,64
17623,50,Manchester City,72
17625,60,West Brom,82
17625,47,Tottenham,89
17624,75,Stoke City,8
17624,75,Stoke City,45+1
17620,48,West Ham,19
17619,38,Watford,54
17618,41,Southampton,52
17618,41,Southampton,60
17618,41,Southampton,66
17618,44,Burnley,72
17611,44,Burnley,39
17611,45,Everton,58
17611,44,Burnley,90
17613,46,Leicester,42
17613,46,Leicester,63
17613,46,Leicester,80
17613,52,Crystal Palace,85
17615,48,West Ham,90+4
17612,75,Stoke City,26
17612,75,Stoke City,50
17609,40,Liverpool,20
17609,40,Liverpool,35
17609,60,West Brom,81
17608,41,Southampton,27
17608,50,Manchester City,55
17607,49,Chelsea,1
17607,49,Chelsea,21
17607,49,Chelsea,62
17607,49,Chelsea,70
17606,42,Arsenal,19
17606,746,Sunderland,65
17606,42,Arsenal,71
17606,42,Arsenal,76
17606,42,Arsenal,78
17604,38,Watford,82
17603,47,Tottenham,44
17603,46,Leicester,48
17605,50,Manchester City,19
17605,50,Manchester City,28
17605,50,Manchester City,79
17605,50,Manchester City,90
17602,70,Middlesbrough,39
17602,70,Middlesbrough,56
17600,40,Liverpool,16
17600,52,Crystal Palace,18
17600,40,Liverpool,21
17600,52,Crystal Palace,33
17600,40,Liverpool,44
17600,40,Liverpool,71
17599,45,Everton,50
17599,45,Everton,76
17598,49,Chelsea,6
17598,49,Chelsea,55
17597,75,Stoke City,3
17597,76,Swansea,8
17597,75,Stoke City,55
17597,75,Stoke City,73
17593,35,Bournemouth,11
17593,746,Sunderland,33
17593,746,Sunderland,74
17594,44,Burnley,2
17594,44,Burnley,14
17594,52,Crystal Palace,60
17594,52,Crystal Palace,81
17594,44,Burnley,90+4
17596,48,West Ham,65
17596,75,Stoke City,75
17595,50,Manchester City,43
17595,70,Middlesbrough,90+1
17592,49,Chelsea,19
17592,49,Chelsea,20
17592,49,Chelsea,42
17592,49,Chelsea,56
17592,49,Chelsea,65
17591,42,Arsenal,42
17591,47,Tottenham,51
17590,40,Liverpool,27
17590,40,Liverpool,30
17590,40,Liverpool,43
17590,40,Liverpool,57
17590,40,Liverpool,60
17590,38,Watford,75
17590,40,Liverpool,90+1
17589,41,Southampton,6
17589,64,Hull City,61
17589,64,Hull City,63
17588,33,Manchester United,15
17588,33,Manchester United,21
17588,33,Manchester United,33
17588,76,Swansea,69
17587,60,West Brom,52
17587,46,Leicester,55
17587,60,West Brom,72
17586,33,Manchester United,68
17586,42,Arsenal,89
17585,38,Watford,1
17585,38,Watford,12
17585,46,Leicester,15
17581,76,Swansea,41
17581,45,Everton,89
17580,50,Manchester City,39
17580,52,Crystal Palace,66
17580,50,Manchester City,83
17583,35,Bournemouth,26
17584,746,Sunderland,34
17584,746,Sunderland,62
17584,746,Sunderland,84
17579,48,West Ham,24
17579,47,Tottenham,51
17579,48,West Ham,68
17579,47,Tottenham,89
17579,47,Tottenham,90+1
17578,49,Chelsea,41
17577,60,West Brom,4
17577,60,West Brom,16
17577,60,West Brom,37
17577,60,West Brom,64
17576,44,Burnley,14
17576,50,Manchester City,37
17576,50,Manchester City,60
17574,40,Liverpool,75
17574,40,Liverpool,90+1
17573,70,Middlesbrough,13
17573,46,Leicester,34
17573,70,Middlesbrough,71
17573,46,Leicester,90+4
17572,60,West Brom,34
17572,64,Hull City,72
17575,52,Crystal Palace,19
17575,76,Swansea,36
17575,76,Swansea,66
17575,76,Swansea,68
17575,52,Crystal Palace,75
17575,52,Crystal Palace,82
17575,52,Crystal Palace,84
17575,76,Swansea,90+1
17575,76,Swansea,90+3
17571,47,Tottenham,11
17571,49,Chelsea,45
17571,49,Chelsea,51
17570,75,Stoke City,29
17569,42,Arsenal,12
17569,35,Bournemouth,23
17569,42,Arsenal,53
17569,42,Arsenal,90+1
17567,48,West Ham,2
17567,33,Manchester United,21
17568,41,Southampton,1
17566,50,Manchester City,45
17566,49,Chelsea,60
17566,49,Chelsea,70
17566,49,Chelsea,90
17564,47,Tottenham,39
17564,47,Tottenham,45+1
17564,47,Tottenham,49
17564,47,Tottenham,70
17564,47,Tottenham,90+2
17561,52,Crystal Palace,33
17561,52,Crystal Palace,36
17561,52,Crystal Palace,85
17565,60,West Brom,16
17565,60,West Brom,34
17565,38,Watford,60
17565,60,West Brom,90+1
17562,75,Stoke City,20
17562,75,Stoke City,35
17563,746,Sunderland,64
17563,746,Sunderland,77
17563,46,Leicester,80
17560,42,Arsenal,24
17560,42,Arsenal,72
17560,42,Arsenal,80
17560,48,West Ham,83
17560,42,Arsenal,84
17560,42,Arsenal,86
17559,40,Liverpool,20
17559,40,Liverpool,22
17559,35,Bournemouth,56
17559,40,Liverpool,64
17559,35,Bournemouth,76
17559,35,Bournemouth,78
17559,35,Bournemouth,90+3
17558,33,Manchester United,42
17558,45,Everton,89
17557,70,Middlesbrough,60
17556,45,Everton,17
17556,38,Watford,36
17556,38,Watford,59
17556,38,Watford,64
17556,45,Everton,86
17552,75,Stoke City,29
17552,42,Arsenal,42
17552,42,Arsenal,49
17552,42,Arsenal,75
17553,44,Burnley,13
17553,44,Burnley,16
17553,35,Bournemouth,45+2
17553,44,Burnley,75
17553,35,Bournemouth,90+1
17554,64,Hull City,27
17554,52,Crystal Palace,52
17554,52,Crystal Palace,70
17554,64,Hull City,72
17554,64,Hull City,78
17554,52,Crystal Palace,89
17555,76,Swansea,51
17555,76,Swansea,54
17555,76,Swansea,80
17551,46,Leicester,3
17551,46,Leicester,5
17551,46,Leicester,20
17551,46,Leicester,78
17551,50,Manchester City,82
17551,50,Manchester City,90
17550,49,Chelsea,76
17548,33,Manchester United,29
17549,41,Southampton,53
17547,40,Liverpool,5
17547,48,West Ham,27
17547,48,West Ham,39
17547,40,Liverpool,48
17545,35,Bournemouth,34
17546,42,Arsenal,20
17546,45,Everton,44
17546,45,Everton,86
17544,48,West Ham,45+3
17542,40,Liverpool,29
17542,40,Liverpool,60
17542,40,Liverpool,68
17543,49,Chelsea,40
17540,47,Tottenham,14
17540,47,Tottenham,63
17540,47,Tottenham,73
17538,50,Manchester City,33
17538,50,Manchester City,86
17537,33,Manchester United,45+2
17537,52,Crystal Palace,66
17537,33,Manchester United,88
17541,60,West Brom,50
17541,60,West Brom,61
17541,60,West Brom,63
17541,76,Swansea,78
17536,49,Chelsea,43
17535,48,West Ham,76
17532,70,Middlesbrough,18
17532,70,Middlesbrough,29
17532,70,Middlesbrough,58
17533,75,Stoke City,39
17533,75,Stoke City,45+3
17533,46,Leicester,74
17533,46,Leicester,88
17534,746,Sunderland,49
17531,33,Manchester United,5
17531,33,Manchester United,56
17530,35,Bournemouth,6
17530,41,Southampton,14
17530,41,Southampton,48
17530,41,Southampton,85
17529,44,Burnley,21
17529,47,Tottenham,27
17529,47,Tottenham,71
17528,42,Arsenal,5
17528,50,Manchester City,47
17528,50,Manchester City,71
17527,40,Liverpool,90+4
17526,52,Crystal Palace,26
17526,38,Watford,71
17524,33,Manchester United,39
17524,33,Manchester United,82
17524,33,Manchester United,86
17524,746,Sunderland,90+1
17520,42,Arsenal,86
17521,44,Burnley,80
17523,45,Everton,51
17523,45,Everton,90+1
17522,49,Chelsea,24
17522,49,Chelsea,49
17522,49,Chelsea,90+3
17525,48,West Ham,13
17525,48,West Ham,50
17525,48,West Ham,78
17525,76,Swansea,89
17525,48,West Ham,90
17519,50,Manchester City,72
17519,50,Manchester City,78
17519,50,Manchester City,90+4
17518,75,Stoke City,12
17518,40,Liverpool,34
17518,40,Liverpool,44
17518,40,Liverpool,59
17518,40,Liverpool,70
17517,41,Southampton,2
17517,47,Tottenham,19
17517,47,Tottenham,52
17517,47,Tottenham,85
17517,47,Tottenham,87
17516,64,Hull City,6
17516,45,Everton,45+1
17516,64,Hull City,65
17516,45,Everton,84
17513,70,Middlesbrough,67
17513,33,Manchester United,85
17513,33,Manchester United,86
17514,41,Southampton,41
17514,60,West Brom,43
17514,60,West Brom,50
17510,44,Burnley,31
17510,44,Burnley,51
17510,44,Burnley,53
17510,44,Burnley,67
17510,746,Sunderland,71
17512,46,Leicester,20
17511,49,Chelsea,34
17511,75,Stoke City,46
17511,49,Chelsea,57
17511,75,Stoke City,64
17511,49,Chelsea,65
17511,49,Chelsea,85
17515,35,Bournemouth,25
17515,35,Bournemouth,45+1
17515,35,Bournemouth,88
17509,40,Liverpool,8
17508,47,Tottenham,27
17508,47,Tottenham,33
17508,47,Tottenham,41
17508,47,Tottenham,46
17508,38,Watford,90+1
17507,42,Arsenal,17
17507,42,Arsenal,56
17502,45,Everton,73
17502,45,Everton,81
17502,45,Everton,89
17503,50,Manchester City,58
17503,50,Manchester City,62
17503,44,Burnley,70
17505,64,Hull City,21
17505,60,West Brom,49
17505,60,West Brom,62
17505,60,West Brom,73
17504,40,Liverpool,19
17504,746,Sunderland,25
17504,40,Liverpool,72
17504,746,Sunderland,84
17501,33,Manchester United,63
17501,33,Manchester United,78
17500,35,Bournemouth,16
17500,35,Bournemouth,20
17500,35,Bournemouth,58
17500,42,Arsenal,70
17500,42,Arsenal,75
17500,42,Arsenal,90+2
17498,76,Swansea,42
17498,52,Crystal Palace,83
17498,76,Swansea,88
17499,75,Stoke City,45+3
17499,75,Stoke City,49
17497,47,Tottenham,45+1
17497,47,Tottenham,54
17496,47,Tottenham,12
17496,47,Tottenham,26
17496,47,Tottenham,77
17496,47,Tottenham,82
17490,44,Burnley,78
17495,48,West Ham,68
17495,48,West Ham,79
